x,y,token
28.759497,20.144924,sheaves
34.646206,13.79311,sheaf
22.437246,7.784848,obeisance
13.208486,-26.802095,Shalt
15.543407,48.693058,moon
30.73992,-34.4943,seekest
31.539495,-5.081067,pit
21.471853,4.144246,stript
27.071709,16.467789,balm
37.531666,21.6321,myrrh
56.1923,4.415388,Midianites
15.349381,7.962441,merchantmen
47.99393,21.202877,kid
30.269814,22.815521,dipped
37.79289,23.971977,sackcloth
44.38612,-8.462239,mourned
64.86774,-11.732639,Er
62.124477,-10.017222,Onan
63.98198,-9.772196,Shelah
59.283653,-13.229929,Tamar
-4.507553,41.139767,spilled
50.267406,-8.124405,Timnath
34.48461,-6.0758677,pledge
56.792118,-5.9963913,signet
31.55601,-30.550047,shamed
37.22498,-2.446146,whoredom
31.096334,-2.3335567,travail
65.86787,-11.228147,Pharez
58.186806,-1.6828256,overseer
20.142717,3.1434093,Lie
26.225159,-10.084868,wrath
49.98214,-6.7804885,prison
45.43343,-0.0422944,prisoners
20.451517,17.236654,bakers
51.902996,-5.839284,ward
41.37774,-16.487011,interpretation
0.6009715,-20.753841,interpreter
29.616262,24.839157,budded
36.910976,21.675182,clusters
36.141396,16.262941,ripe
36.860756,16.789616,grapes
34.86912,11.026496,cup
44.06682,-19.044018,Hebrews
49.817955,-6.84914,dungeon
41.87298,-2.4681845,hanged
49.550575,-12.59219,interpreted
39.627407,-13.013603,forgat
48.706425,5.6575627,brink
27.118505,36.69728,stalk
44.8448,-19.00446,magicians
-19.36667,45.628662,shaved
32.816223,-35.511456,canst
-2.3511994,56.24925,lean
31.458633,12.503885,consume
39.754723,3.8096604,appoint
24.086311,13.354303,plenteous
29.26627,-14.288995,perish
43.05436,-28.723625,Forasmuch
20.147385,-25.245108,throne
37.3492,26.76966,arrayed
32.547264,27.182592,chain
36.57316,-27.65385,Bow
58.347687,-9.169621,ruler
28.622929,20.216356,handfuls
73.43328,-8.409106,Manasseh
59.53668,6.605645,Ephraim
44.162075,0.9440077,dearth
30.133757,17.722893,storehouses
63.973354,-16.46101,governor
47.802696,-14.316979,roughly
30.284487,-36.552643,Whence
44.313473,-19.46383,spies
41.123245,-28.371384,Hereby
44.905823,-29.638853,verily
47.183006,-16.163635,besought
21.61021,4.156458,espied
38.219357,0.78666604,households
40.168583,1.2467289,traffick
-19.043188,42.61934,bundle
30.11089,-3.9282656,bereaved
43.182953,-6.0303755,Slay
14.426432,44.787357,gray
42.466515,-19.285494,straitly
5.4645047,13.852386,tenor
35.747856,15.181892,fruits
42.591457,25.693027,vessels
37.194656,16.895613,honey
42.990246,23.296127,spices
43.862564,22.55659,almonds
41.285145,14.409189,oversight
45.381256,-14.962577,bade
38.040955,0.11334932,bondmen
20.060595,-29.03099,Peace
38.161022,-27.693096,Set
37.241512,-5.8276005,abomination
45.326157,-13.147591,marvelled
-2.0717223,22.602858,mess
30.31169,7.790761,Fill
32.095448,-8.776072,drinketh
33.06698,-31.489122,bondman
7.6703625,-34.857872,Cause
25.01751,-15.110235,posterity
52.249897,6.876703,Goshen
23.98721,-1.4049034,nourish
33.238384,-10.621367,speaketh
50.357967,-24.07607,Moreover
48.557564,17.621063,wagons
40.112114,-16.78931,commandment
37.157932,21.731064,laden
66.16096,-11.281587,Hezron
64.38499,-9.133553,Carmi
64.63636,-8.827281,Jamin
64.03283,-8.919378,Jachin
64.11686,-9.240357,Shaul
71.48274,-7.9670677,Gershon
71.69685,-8.49327,Kohath
71.67925,-8.516092,Merari
61.534756,-6.2949286,Tola
47.103043,-27.430431,Job
65.61548,-10.431741,Beriah
65.185104,-10.482979,Heber
61.719807,-5.7427244,Becher
63.13897,-9.609802,Gera
58.826775,-15.077131,Naaman
41.39619,3.606779,shepherds
53.584393,-0.95575184,rulers
45.45763,16.202839,pilgrimage
50.321976,-8.084076,nourished
31.658865,-9.02139,faileth
70.76975,-6.526971,priests
35.76051,13.703583,sow
47.258686,-1.7025478,nigh
11.450415,-10.884195,Angel
38.1736,-9.399948,redeemed
-8.55955,-40.373795,lads
34.09506,-19.466486,excellency
15.751661,-13.597458,excel
32.655582,-33.70032,wentest
24.768797,23.273066,couch
49.82183,0.44664326,assembly
15.977751,20.422682,fierce
26.35897,18.993563,lion
-20.653196,48.30265,stooped
32.14503,6.2627172,sceptre
42.58808,-0.2803393,lawgiver
55.44321,6.1383777,Shiloh
24.543743,21.129595,foal
24.638283,20.655136,colt
-15.122276,-42.118378,haven
58.447197,5.8036346,Zidon
44.65596,18.601898,burdens
54.087048,-2.4822102,tribes
25.657686,19.986582,adder
32.915718,-19.655981,salvation
52.983116,-5.590683,royal
18.464294,-5.415037,dainties
32.55463,-10.656343,giveth
47.324936,0.6296047,archers
20.636326,4.3563833,sorely
57.52698,-0.27623206,:)
35.897625,17.979883,breasts
26.299595,20.487186,wolf
32.0426,14.956709,devour
39.30846,-10.220278,physicians
32.60969,25.207396,embalmed
52.515064,-3.4243517,elders
54.734283,1.3013651,chariots
54.678913,1.2874613,horsemen
49.67879,9.097693,threshingfloor
28.491411,-23.176607,requite
64.1926,-12.664089,Machir
-3.0015478,40.362747,coffin
7.8970504,-54.69427,Second
31.877546,4.517561,falleth
53.708637,-3.6803586,taskmasters
25.380907,2.573348,rigour
38.201508,-9.131342,bondage
44.733223,-19.261505,midwives
31.371208,7.575522,daubed
11.3226185,41.765923,flags
35.50221,-2.4986978,maidens
32.94096,-0.6138507,babe
48.453194,-1.3036653,spied
-11.303575,46.863758,smiting
66.44112,-10.521837,Gershom
20.750566,-9.971078,groaning
59.164356,-14.468802,Jethro
49.753735,0.6272693,Horeb
31.51697,14.462334,burned
39.193165,-27.319664,Draw
41.44157,9.633735,holy
61.0812,6.7729917,Hivites
38.449337,-32.384853,beseech
35.90181,-6.476467,sojourneth
32.418076,6.6716957,rod
-16.238138,52.57288,tail
1.7522619,-21.739094,furthermore
29.730576,22.217558,leprous
25.625767,26.05306,plucked
32.00206,-32.63661,takest
32.385494,-8.653251,maketh
41.862675,-4.9206247,dumb
68.89001,-15.568021,Aaron
59.342873,-12.764364,Levite
15.513829,-43.691635,bloody
34.114525,-14.411796,circumcision
36.708668,4.131696,pestilence
23.303957,2.2175524,bricks
22.748466,-24.163088,diminish
31.460005,15.418456,stubble
-2.4254305,-9.070825,tasks
32.493763,-8.219068,bringeth
63.988518,-7.2246184,Libni
66.255684,-10.515435,Amram
67.35254,-10.121836,Izhar
68.091034,-10.365824,Uzziel
66.26,-9.495856,Mushi
68.88214,-10.698974,Zichri
65.32341,-14.465185,Mishael
67.863495,-11.288495,Amminadab
68.5822,-14.98182,Nadab
68.557884,-15.05947,Abihu
68.87436,-15.077817,Eleazar
68.75557,-15.130681,Ithamar
66.25225,-8.136797,Assir
69.49633,-11.621778,Elkanah
68.8479,-14.537958,Phinehas
70.83838,-6.626961,Levites
49.732914,3.4222853,armies
39.184868,-31.2575,Shew
23.800165,-13.301901,sorcerers
40.23137,-1.7989603,enchantments
28.482327,12.809969,serpents
33.48386,-13.215372,refuseth
25.363638,32.925583,streams
25.458845,33.119442,rivers
51.31414,7.076259,frogs
49.410236,-18.995237,Stretch
19.157694,-26.831614,Glory
31.47513,17.253891,heaps
29.923277,15.9031105,lice
36.732933,-28.298544,Rise
23.497168,-31.494154,Else
30.339865,16.232357,swarms
39.971912,-23.380522,sever
7.7956657,41.601868,swarm
54.545845,5.1329656,Israelites
41.24385,22.80297,sprinkle
40.80284,22.139668,sprinkled
19.642227,24.940615,thunder
44.14388,22.578577,mingled
40.334366,21.93076,brake
18.39034,25.340841,thunderings
36.964817,21.06099,flax
44.676865,22.132704,barley
20.41608,7.778388,thunders
31.154524,15.95074,locusts
32.58515,12.208161,cover
35.298733,14.425157,groweth
31.475239,-5.213063,snare
29.28564,14.311462,locust
56.211067,8.392333,coasts
22.43449,26.859047,darkened
35.27675,15.159693,herbs
-41.13996,38.528927,Red
29.935661,9.557173,hoof
26.37398,26.434946,thrust
32.135536,4.4169393,sitteth
35.389416,-5.1082177,maidservant
21.079369,33.89325,mill
51.12,14.008045,congregation
47.959465,21.25385,blemish
34.806053,-26.909916,Eat
34.0954,8.019727,raw
35.926964,10.720509,sodden
38.355618,24.914953,girded
45.066177,-2.0347998,passover
30.336237,-21.493383,execute
41.74569,9.686494,ordinance
40.193405,15.7996025,leaven
32.988758,-9.90682,eateth
38.632915,12.459968,leavened
39.542873,7.2323103,convocation
-3.3658786,40.038944,bunch
40.66158,24.004107,hyssop
36.674522,23.18067,dip
36.635014,23.279398,bason
25.2582,-3.725621,destroyer
39.673275,13.214128,dough
45.153454,16.509552,victual
46.194977,-31.549839,hosts
-13.223114,-5.5751157,foreigner
40.906044,-28.816122,Sanctify
30.71062,-8.958995,openeth
44.56761,-3.1105084,Abib
29.872623,-8.709842,matrix
34.699657,-4.4752197,firstling
56.717606,6.9358892,encamped
45.504986,5.5602837,encamp
53.574272,-0.5944941,captains
-7.6354384,45.710857,marched
26.068424,32.439896,graves
31.009275,-33.784172,criest
8.603834,47.20821,wheels
55.059406,2.848936,drave
18.600601,-21.287405,triumphed
24.345163,-5.369109,gloriously
21.391201,31.331562,depths
28.923594,-4.2099924,overthrown
23.225933,30.208866,floods
26.706642,-12.666844,lust
32.748,-18.753216,holiness
20.592247,26.063784,melt
53.136097,-14.356052,Miriam
54.360092,-11.564487,prophetess
18.543865,9.740713,timbrel
17.398867,24.773367,timbrels
42.24056,-32.877735,Sing
48.337723,1.6643476,Marah
41.909832,9.73039,statute
45.12935,-15.830256,diligently
28.014101,-3.3404124,diseases
50.564957,2.1418216,Elim
11.574648,-3.9822218,Sin
56.290203,7.147097,Sinai
68.409515,1.8726544,fifteenth
35.555573,29.141203,pots
33.702675,9.917275,hunger
33.280933,-10.647403,heareth
22.483534,19.860893,hoar
38.535553,11.762614,manna
-29.404427,-27.959148,wist
40.534367,13.845926,omer
43.52027,-2.0478468,mete
43.023468,-30.188684,Notwithstanding
31.836477,11.164845,worms
24.750935,28.526623,melted
45.017147,-2.0380833,sabbath
34.751076,12.484562,seethe
31.617004,11.005077,worm
42.527233,22.013166,wafers
31.251553,3.21229,commandeth
34.638935,22.275663,pot
44.842163,22.341526,ephah
48.497547,1.4100744,Rephidim
13.149994,-31.414156,chide
33.731033,9.90575,thirst
48.368366,0.60946655,Meribah
55.39061,-18.303194,Joshua
40.630978,-24.799454,Choose
64.8045,-12.104081,Hur
46.810932,-22.809069,Write
42.674316,6.4497337,utterly
-20.774647,-3.4091032,alien
31.704277,-32.914425,sittest
41.045837,-31.65154,Hearken
22.268118,-17.956371,ordinances
27.856966,-13.280969,covetousness
52.888268,0.5213632,fifties
22.199003,21.826365,eagles
40.56099,9.576826,sanctify
45.032234,-7.3009334,stoned
18.367895,11.119579,trumpet
23.392977,30.578777,lightnings
50.183952,6.9937806,nether
48.185207,9.325883,descended
-2.1921587,-36.686207,Away
41.516438,19.809456,graven
31.936203,-13.373749,guiltless
32.60821,-8.733335,taketh
35.38026,-5.121624,manservant
41.07147,8.834824,hallowed
28.27686,-29.921288,Honour
34.84048,-6.499725,adultery
32.894836,17.867865,hewn
26.853289,14.533799,tool
37.692795,-2.7038207,polluted
34.533424,-5.5211477,betrothed
32.632317,-9.334796,smiteth
31.322147,-13.4115305,presumptuously
33.516846,-2.2981439,selleth
-18.228575,44.6726,fist
33.21883,-10.544509,keepeth
28.747906,-16.81285,punished
15.503733,-44.21515,Eye
20.639782,21.686913,gore
32.04565,6.1321597,horn
39.25722,-14.675105,testified
26.629126,-15.494665,ransom
32.36562,12.015289,dig
-4.5807886,-35.80908,thief
27.16339,0.2694609,restitution
6.6401553,38.291374,stacks
38.201527,9.94232,therewith
29.222027,-28.726809,entice
47.020306,14.384729,virgins
-8.97727,17.636875,witch
34.11924,-9.22057,Whosoever
28.538368,1.6116855,sacrificeth
35.19913,-6.575139,fatherless
31.844776,11.012597,wax
30.295477,-4.013744,widows
34.03956,-6.3408446,usury
49.72749,-24.087343,Likewise
-8.981004,-41.06719,dam
27.98051,-19.84059,unrighteous
15.091435,-21.393353,wrest
33.198326,-10.671098,hateth
29.591404,-8.502715,perverteth
39.278427,13.314215,firstfruits
30.059921,9.853967,sown
0.87232745,3.2817805,items
29.517572,-5.332545,adversaries
18.511887,19.6714,backs
42.49882,26.51103,basons
13.378138,40.914066,paved
38.038097,31.236465,sapphire
53.519997,-0.6449092,nobles
36.19525,-28.491158,Tarry
21.709972,23.053854,devouring
39.880535,25.955666,badgers
42.5277,26.452309,shittim
41.488632,21.267641,anointing
41.75847,21.607767,incense
41.62879,24.692503,ephod
41.80617,24.726173,breastplate
41.52719,10.113098,sanctuary
51.08016,14.034929,tabernacle
41.94381,25.975018,overlay
41.797226,29.615429,corners
41.934166,25.01967,staves
42.337116,24.973711,cherubims
42.08085,29.26739,cherub
37.740067,10.5506935,thereto
20.775698,45.122402,Over
42.09187,26.156898,spoons
35.321854,23.556087,covers
42.457066,26.612316,bowls
40.338776,19.801044,withal
41.71752,22.392889,shewbread
32.94158,-13.480348,alway
42.1535,23.874958,candlestick
38.235588,30.312986,shaft
41.712353,26.973732,knops
41.574455,28.20751,knop
41.589493,26.60507,candlesticks
34.14163,23.841398,tongs
40.937843,26.463566,twined
41.853012,29.159716,loops
41.668396,29.382713,coupling
52.81702,9.967201,uttermost
41.940506,26.33079,taches
49.53886,9.394364,forefront
30.221508,18.144253,outmost
42.609837,27.680164,boards
46.052288,25.346338,tenons
42.68777,27.644161,sockets
42.546852,26.67666,overlaid
41.936348,27.32056,hooks
41.372314,31.445827,foursquare
36.099564,23.515516,pans
41.5083,25.956455,shovels
41.31247,25.90183,fleshhooks
39.82907,30.351654,network
42.577686,27.005104,brasen
42.554302,27.724241,hangings
41.86329,27.011564,fillets
39.80693,9.968609,consecrate
37.175774,25.879433,broidered
38.679577,24.838367,mitre
38.616817,24.6597,girdle
-6.948996,41.172646,edges
41.434093,25.778822,ouches
38.259216,26.97446,chains
41.81849,26.38564,wreathen
40.46976,32.10194,span
37.952286,30.818016,topaz
37.724697,30.708996,carbuncle
38.051067,31.209333,emerald
37.583588,31.581049,diamond
38.145935,31.11284,beryl
38.152916,31.06106,jasper
4.8689413,45.535034,underneath
40.706528,29.998032,forepart
33.275578,-1.6848882,loosed
36.887012,7.189314,Urim
36.832165,7.2570305,Thummim
-20.996016,50.8884,hole
36.196667,30.28032,woven
39.896572,27.898365,hem
41.826046,28.092825,pomegranates
14.610043,43.521652,bells
39.858456,28.103941,pomegranate
-8.492302,-56.6143,TO
-3.153519,57.59816,forehead
40.95006,9.317683,hallow
38.45263,25.438618,girdles
38.499435,25.425106,bonnets
38.95812,9.821433,anoint
37.020653,25.945732,breeches
33.2434,27.368563,thighs
47.962555,21.24275,bullock
39.419437,9.596152,anointed
44.31734,22.549623,flour
37.53514,23.657137,gird
40.807964,23.32368,covereth
41.038887,23.6178,inwards
41.042255,23.65092,caul
40.91276,23.54297,liver
41.078682,23.649315,kidneys
-5.808164,59.906876,tip
-5.772875,59.844654,thumb
27.713417,26.081825,toe
40.867474,23.457294,rump
40.08596,18.769993,consecration
22.121513,14.20052,loaf
40.14829,13.359634,wave
-18.674904,49.835724,waved
-5.339422,48.264023,heaved
41.062706,20.830664,consecrated
40.346416,10.149052,cleanse
44.857925,22.386045,hin
32.04596,4.299775,passeth
45.858677,21.682938,gerahs
42.240112,26.736553,laver
37.47248,21.430294,cinnamon
38.0191,19.93265,ointment
32.45673,-8.065287,putteth
42.140484,22.497683,frankincense
64.25136,-11.741866,Bezaleel
64.41817,-11.792389,Uri
73.36506,-8.429662,tribe
42.067093,15.889499,workmanship
34.773922,30.100569,carving
53.0292,-10.739525,Aholiab
36.89423,6.9872684,thereupon
41.390358,17.920124,cloths
44.904152,-29.659925,Verily
40.40886,11.854084,sabbaths
31.691708,-7.495338,defileth
41.52374,19.81622,molten
46.405643,-2.9939167,proclamation
33.236664,-31.197594,broughtest
41.647655,17.858156,thereunto
27.273867,-24.921272,stiffnecked
39.067436,-29.829113,Turn
31.446009,-28.503878,swarest
-26.04668,42.430843,shouted
18.365822,11.093822,shout
8.360012,-2.5601492,mastery
26.705372,17.145937,strawed
39.2042,-29.943459,Depart
30.114635,24.069347,stripped
12.067756,37.260643,cloudy
65.87455,-16.015924,Nun
31.651814,-35.380413,sayest
22.817892,4.8573093,Hew
40.15826,1.196631,brakest
40.732677,25.34329,hewed
24.890165,-18.174086,longsuffering
-19.954123,2.4071116,marvels
45.23045,13.255154,altars
39.267063,-2.5336463,whoring
10.185804,-37.04102,Thrice
1.0413512,-29.351307,thrice
5.7613945,48.344604,shone
38.487633,26.621614,cords
32.666622,30.582685,tablets
-1.1561064,-26.817543,spin
-12.771945,40.853516,spun
38.276028,21.218197,spice
14.708027,-21.798887,Them
25.056786,12.034809,workman
29.419882,27.169254,weaver
42.177757,27.399868,chapiters
41.598267,25.89529,snuffers
-10.306569,52.53435,socket
39.30753,30.828468,plates
30.060116,25.004522,inclosed
37.293247,28.343615,fastened
34.542248,4.4651794,rend
40.67246,2.0928953,priesthood
49.304592,9.029814,reared
9.864514,22.473207,onward
5.492643,10.127257,Third
58.58001,-6.8999014,namely
47.819878,19.975092,turtledoves
47.856697,19.955168,pigeons
24.735176,1.976133,wring
27.191797,3.4720514,pluck
20.806622,21.085718,crop
3.1514752,49.878464,feathers
36.311394,21.712973,handful
42.09954,12.016072,oblation
42.370533,21.905182,baken
36.115673,11.708053,oven
3.0687873,-45.6336,lacking
38.27531,29.49899,flanks
28.93976,26.863922,backbone
-6.2771235,-25.773703,swearing
35.07946,8.602342,unclean
35.271793,8.927291,carcase
13.67554,24.846401,hidden
37.24948,-2.6360242,uncleanness
36.176014,-15.051393,trespassed
27.725601,-18.841288,fellowship
32.425194,-12.2750225,sweareth
40.105328,10.385819,offereth
42.178825,-29.2415,Whatsoever
39.80286,19.702587,earthen
41.506565,11.536848,thanksgiving
29.768612,-15.670164,pertain
30.215084,9.282429,dieth
40.863117,12.8230505,oblations
42.89788,19.213001,purified
31.9542,26.532797,thumbs
31.915012,26.608639,toes
40.60107,21.64913,censer
33.021282,-16.257267,glorified
29.86635,-0.46693182,bewail
24.590204,-8.17921,unholy
29.905008,9.508943,cheweth
29.929464,9.497236,cud
43.27493,-30.39361,Nevertheless
27.955597,7.7450385,chew
29.858963,9.619353,divideth
27.729343,7.771889,hare
30.014647,20.604065,swine
28.379192,32.887318,fins
28.230137,32.82392,scales
29.526268,31.314552,eagle
26.730425,10.114409,vulture
23.921833,35.854843,owl
23.88131,35.882835,hawk
26.519272,10.883723,cormorant
23.884483,35.829964,swan
26.473934,10.865129,pelican
29.950457,30.999935,stork
23.872505,35.84487,heron
-3.8962836,-28.248425,bat
30.229063,27.636974,bald
-3.6152015,38.167694,beetle
-8.975258,18.240509,grasshopper
32.592693,-7.8136973,beareth
-18.437298,44.47725,paws
33.288517,-8.897091,whoso
-14.374643,-37.542583,mouse
-20.456324,27.66684,snail
10.367824,41.777157,mole
36.53644,23.40638,whereupon
20.948454,16.448763,ranges
35.985535,-6.7976165,defile
45.30453,17.349064,purifying
20.987783,16.405088,turtles
34.10495,7.9223905,scab
34.84986,7.46818,leprosy
39.817047,10.147577,cleansing
30.901257,4.7079744,spreadeth
33.91709,-2.4897883,wheresoever
50.64863,9.365426,looketh
30.917349,3.1628115,appeareth
30.250885,27.542196,reddish
33.154175,16.040518,burneth
-0.6826808,57.840378,beard
34.471992,7.8028865,scall
29.927649,27.680706,shaven
36.231384,9.333323,shave
50.555584,-10.873002,leper
31.821846,33.687294,warp
31.8201,33.675407,woof
29.089437,30.023582,greenish
28.595448,9.803475,fretting
29.282614,-28.499035,fret
40.13151,27.662138,cedar
44.884,22.520792,deals
35.199345,22.337866,log
52.991947,-10.518082,pertaineth
23.147367,-21.810974,seemeth
26.093977,25.012783,scraped
36.194725,9.333335,bathe
23.448708,10.346183,spit
26.529888,-20.92052,soever
30.27507,2.5602553,rideth
41.302975,-2.05288,lots
33.110874,16.083124,coals
30.458952,-18.680447,iniquities
33.43945,-8.573029,killeth
45.35571,-11.65784,devils
33.571854,-4.6744285,kin
37.049747,-4.5922327,uncover
38.98714,-1.1163052,Molech
36.58098,-6.6255713,profane
38.442486,-2.9506814,abominations
0.17993315,-10.784462,customs
38.807156,-2.947991,idols
41.154697,8.769222,profaned
35.140465,3.5433676,glean
35.97141,17.749664,grape
-14.208379,-29.267668,defraud
32.060055,-5.7595816,stumblingblock
29.117788,-13.15637,unrighteousness
29.014212,7.154836,talebearer
29.941183,-10.864541,rebuke
29.891594,-23.21672,avenge
14.690085,5.490901,diverse
48.519615,-9.6007185,scourged
14.007217,-4.1534095,enchantment
24.987457,2.7260435,cuttings
20.02987,3.0995538,prostitute
34.171158,-2.810125,whore
16.923494,-24.908821,reverence
22.686275,-11.971533,wizards
4.1640615,-6.7934284,hoary
32.61821,-12.162953,dwelleth
25.11165,11.578981,balances
25.17172,11.262459,weights
31.482563,3.6487267,turneth
34.67463,-6.413463,committeth
33.484196,-30.90749,floweth
21.465025,19.132692,baldness
24.874859,19.710747,virginity
34.06629,-4.7671165,divorced
18.764025,-31.526917,superfluous
39.684536,1.5628405,sanctuaries
24.599644,0.61271596,unwittingly
41.39446,11.334887,vows
41.409683,11.623543,freewill
45.859882,21.213854,beeves
31.404602,-3.5100844,maimed
27.057957,-14.546364,corruption
24.992182,-1.8629738,thenceforth
51.32794,-22.4338,Concerning
40.376465,12.121998,feasts
39.532997,7.2169757,servile
37.04201,20.945704,parched
46.660233,19.187195,loaves
61.365635,12.368872,trumpets
23.100508,-28.668549,celebrate
44.3862,-3.0413578,tabernacles
46.002563,21.327168,Beside
28.01283,35.905254,boughs
29.75004,17.534372,willows
51.19227,-10.722262,Israelitish
34.285957,-15.842993,blasphemed
64.1568,-9.603475,Shelomith
26.37129,-5.700393,blasphemeth
26.623552,16.247192,prune
44.186584,-2.788432,jubile
66.69963,2.0389936,fiftieth
16.76385,-1.2753868,sojourners
31.244251,-16.89126,redemption
24.415314,17.159039,walled
61.613804,2.9509158,suburbs
-0.3238657,-18.252462,compel
43.59133,4.286732,heathen
37.830532,20.778143,threshing
36.67908,14.5052805,vintage
-9.643425,42.324184,chase
28.897732,-5.485757,pursueth
30.411976,-23.709965,chastise
32.208607,13.879186,desolation
37.625977,21.636066,odours
15.735242,-1.741543,fleeing
28.315006,36.647476,pine
4.987503,-15.916991,ancestors
45.00739,22.400526,homer
38.541546,14.185608,tithe
22.13636,38.96254,Fourth
7.010805,-29.493217,Numbers
47.293385,16.232319,polls
58.285755,-7.1778984,Elizur
58.013927,-7.33934,Shedeur
58.63028,-7.2500563,Shelumiel
58.62265,-7.2537303,Zurishaddai
67.75148,-11.432269,Nahshon
68.14809,-12.173472,Nethaneel
58.689907,-7.3548884,Zuar
68.82734,-13.162638,Eliab
59.019863,-7.5673714,Helon
68.22079,-12.5430565,Elishama
64.8291,-11.907671,Ammihud
58.500286,-7.43946,Gamaliel
58.42356,-7.3953886,Pedahzur
58.768837,-7.2890735,Abidan
58.582954,-7.2974157,Gideoni
58.764786,-7.3725567,Ahiezer
58.574192,-7.321405,Ammishaddai
58.72201,-7.317825,Pagiel
58.691467,-7.2974577,Ocran
58.61693,-7.306701,Eliasaph
58.8504,-7.3267555,Ahira
58.865242,-7.337866,Enan
14.212881,7.450279,renowned
31.796627,4.509019,setteth
27.496103,19.186405,ensign
41.42983,-0.63875955,standards
49.632557,3.8141007,camps
58.50483,-12.11799,ministered
45.536896,-20.280775,Number
66.60358,-11.7435465,Shimei
66.4428,-9.741209,Mahli
70.906425,-7.4390926,Gershonites
61.319645,-6.23946,Hebronites
71.00705,-7.44636,Kohathites
62.377117,-10.900765,Abihail
51.629543,-6.532929,custody
29.202492,-8.238415,serveth
36.403797,-12.398583,ministry
41.335556,25.78976,censers
-0.38714516,-33.68866,Cut
33.207798,2.6037261,entereth
29.253168,-21.82376,recompense
35.20001,-9.625307,kinsman
29.874388,-15.887225,recompensed
30.627806,4.916812,causeth
30.249037,-9.69479,cursing
24.22968,-0.9533332,rot
45.531746,-17.961065,Amen
17.653593,3.659642,curses
33.074505,-2.2443717,Nazarite
22.25787,14.24812,vinegar
15.832413,45.445335,moist
25.473083,24.440002,razor
29.624575,-8.270796,separateth
3.2543619,49.437096,locks
3.0749516,40.783096,wagon
45.714905,23.249836,charger
45.890457,22.891361,bowl
47.88416,-30.141695,68
48.809475,-29.950344,69
49.064056,-30.092361,70
47.261654,-29.251457,71
49.196022,-29.393637,72
68.36279,1.8230201,eleventh
49.072933,-30.5259,73
47.646286,-29.436495,74
49.113354,-29.828209,75
49.01024,-29.936834,76
46.32368,-27.815376,77
49.508217,-27.706932,78
68.40766,1.8193632,twelfth
48.151054,-29.38225,79
47.901512,-29.450611,80
48.847008,-29.925665,81
43.12457,-27.451796,82
48.663345,-29.779934,83
44.692074,-25.853401,84
50.06769,2.5608697,dedication
44.02608,-26.810862,85
45.855362,-27.856424,86
44.099445,-24.943026,87
47.122223,21.636887,bullocks
41.640854,-27.606205,88
45.965332,-28.097612,89
42.126144,-21.212269,belongeth
5.244187,-11.375663,rites
4.906174,-11.206819,ceremonies
16.891455,3.0712223,journeying
42.882103,4.5870385,assemble
26.963818,-0.27358782,oppresseth
50.02928,2.6468017,rereward
35.247776,-14.155565,forasmuch
31.074795,13.820689,quenched
-8.33673,25.703247,cucumbers
20.469254,15.087086,melons
35.749996,30.724283,mortar
34.02824,-3.4501624,Carry
23.505785,-3.1483386,loathsome
46.910175,17.662231,footmen
46.56835,-22.805353,prophesy
40.921375,-18.997938,prophets
4.238396,20.772287,chewed
48.583035,0.93124163,Kibrothhattaavah
48.786842,1.2890135,Hazeroth
51.764217,-15.727911,Ethiopian
17.633738,-46.144135,Hath
21.183746,-27.469687,meek
27.771568,9.771623,similitude
65.4206,-8.429794,Zaccur
59.307465,-7.535342,Shaphat
63.870266,-12.894905,Caleb
64.03435,-12.806484,Jephunneh
62.300873,-8.144268,Ammiel
15.363329,-3.8518507,Michael
47.15548,-9.283927,spy
55.53975,7.8386936,Zin
59.66702,1.604182,Rehob
56.34593,8.321234,Hamath
61.818787,-8.401819,Talmai
58.8625,-5.818184,Anak
44.338825,0.60469985,Zoan
35.85043,19.018484,figs
25.558475,17.684181,searching
31.034883,29.644955,stature
46.382313,3.1969428,grasshoppers
27.572792,-22.822132,rebel
32.044556,-6.17934,standeth
20.340492,-17.017832,miracles
37.20188,-2.4974136,whoredoms
19.336836,-19.584263,slander
41.0253,-17.448078,sayings
28.098284,-23.12407,transgress
59.372547,-0.18275167,Hormah
33.16269,-10.995949,sinneth
-15.030599,-14.806939,ignorantly
30.553593,-11.542453,reproacheth
-17.674685,40.626987,sticks
18.604193,23.03457,fringes
8.740372,39.481262,fringe
62.449318,-1.2766504,Dathan
62.453808,-1.2795191,Abiram
37.40314,14.804647,vineyards
24.260202,-16.019094,visitation
29.89707,-2.039679,perished
16.384949,29.938656,buds
16.872276,-17.848133,rebels
35.94119,0.46226817,fulness
50.37161,6.610812,winepress
38.119274,0.80775,pollute
30.706629,4.8752217,gathereth
36.372887,9.282315,purify
35.92199,17.36052,vines
58.04882,3.1572413,Hor
59.00694,-0.033082303,Arad
14.445241,-5.0344677,discouraged
18.438816,32.610935,fiery
-11.863438,53.267006,pole
25.097033,20.797314,bitten
54.455032,9.383324,sunrising
55.403263,9.005259,Arnon
11.429068,3.4103491,wars
32.04387,19.630835,brooks
50.57184,5.108624,Ar
12.547864,-8.104178,Spring
49.484356,5.8582873,Pisgah
49.240383,5.240782,Jeshimon
60.658363,5.805032,Sihon
49.01352,0.79119116,Jahaz
60.71194,5.8056006,Heshbon
26.857336,-36.88265,Woe
40.335403,1.7764801,Chemosh
54.306004,3.9342508,captivity
